stamp,datetime,humidity,temperature
"1497845011","42905.16911","68.2","14.2"
"1497845012","42905.16912","68.2","14.2"
"1497845013","42905.16913","68.4","14.3"
"1497845014","42905.16914","68.4","14.3"
"1497845015","42905.16916","68.4","14.3"
"1497845016","42905.16917","68.4","14.3"
"1497845017","42905.16918","68.4","14.3"
"1497845018","42905.16919","68.4","14.3"
"1497845019","42905.1692","68.4","14.3"
"1497845020","42905.16921","68.3","14.2"
"1497845021","42905.16922","68.3","14.2"
"1497845022","42905.16924","68.3","14.2"
"1497845023","42905.16925","68.3","14.2"
"1497845024","42905.16926","68.4","14.3"
"1497845025","42905.16927","68.4","14.3"
"1497845026","42905.16928","68.4","14.3"
"1497845027","42905.16929","68.3","14.2"
"1497845028","42905.16931","68.3","14.2"
"1497845029","42905.16932","68.4","14.3"
"1497845030","42905.16933","68.4","14.3"
"1497845031","42905.16934","68.4","14.3"
"1497845032","42905.16935","68.4","14.3"
"1497845033","42905.16936","68.4","14.3"
"1497845034","42905.16938","68.4","14.3"
"1497845035","42905.16939","68.4","14.3"
"1497845036","42905.1694","68.4","14.3"
"1497845037","42905.16941","68.4","14.3"
"1497845038","42905.16942","68.4","14.3"
"1497845039","42905.16943","68.4","14.3"
"1497845040","42905.16944","68.4","14.3"
"1497845041","42905.16946","68.3","14.2"
"1497845042","42905.16947","68.3","14.2"
"1497845043","42905.16948","68.3","14.2"
"1497845044","42905.16949","68.4","14.3"
"1497845045","42905.1695","68.4","14.3"
"1497845046","42905.16951","68.4","14.3"
"1497845047","42905.16953","68.4","14.3"
"1497845048","42905.16954","68.4","14.3"
"1497845049","42905.16955","68.4","14.3"
"1497845050","42905.16956","68.4","14.3"
"1497845051","42905.16957","68.3","14.3"
"1497845052","42905.16958","68.3","14.3"
"1497845053","42905.16959","68.3","14.3"
"1497845054","42905.16961","68.3","14.3"
"1497845055","42905.16962","68.2","14.2"
"1497845056","42905.16963","68.2","14.2"
"1497845057","42905.16964","68.3","14.3"
"1497845058","42905.16965","68.3","14.3"
"1497845059","42905.16966","68.3","14.3"
"1497845060","42905.16968","68.3","14.3"
"1497845061","42905.16969","68.3","14.3"
"1497845062","42905.1697","68.3","14.3"
"1497845063","42905.16971","68.3","14.3"
"1497845064","42905.16972","68.2","14.3"
"1497845065","42905.16973","68.2","14.3"
"1497845066","42905.16975","68.2","14.3"
"1497845067","42905.16976","68.2","14.3"
"1497845068","42905.16977","68.2","14.3"
"1497845069","42905.16978","68.2","14.3"
"1497845070","42905.16979","68.2","14.3"
"1497845071","42905.1698","68.1","14.2"
"1497845072","42905.16981","68.1","14.2"
"1497845073","42905.16983","68.2","14.2"
"1497845074","42905.16984","68.2","14.2"
"1497845075","42905.16985","68.3","14.3"
"1497845076","42905.16986","68.3","14.3"
"1497845077","42905.16987","68.3","14.3"
"1497845078","42905.16988","68.3","14.3"
"1497845079","42905.1699","68.3","14.3"
"1497845080","42905.16991","68.3","14.3"
"1497845081","42905.16992","68.3","14.3"
"1497845082","42905.16993","68.2","14.2"
"1497845083","42905.16994","68.2","14.2"
"1497845084","42905.16995","68.3","14.2"
"1497845085","42905.16997","68.3","14.2"
"1497845086","42905.16998","68.3","14.3"
"1497845087","42905.16999","68.3","14.3"
"1497845088","42905.17","68.4","14.3"
"1497845089","42905.17001","68.4","14.3"
"1497845090","42905.17002","68.4","14.3"
"1497845091","42905.17003","68.3","14.2"
"1497845092","42905.17005","68.3","14.2"
"1497845093","42905.17006","68.4","14.3"
"1497845094","42905.17007","68.4","14.3"
"1497845095","42905.17008","68.4","14.3"
"1497845096","42905.17009","68.4","14.3"
"1497845097","42905.1701","68.4","14.3"
"1497845098","42905.17012","68.4","14.3"
"1497845099","42905.17013","68.4","14.3"
"1497845100","42905.17014","68.3","14.2"
"1497845101","42905.17015","68.3","14.2"
"1497845102","42905.17016","68.2","14.2"
"1497845103","42905.17017","68.2","14.2"
"1497845104","42905.17019","68.2","14.2"
"1497845105","42905.1702","68.3","14.3"
"1497845106","42905.17021","68.3","14.3"
"1497845107","42905.17022","68.3","14.3"
"1497845108","42905.17023","68.3","14.3"
"1497845110","42905.17025","68.2","14.2"
"1497845111","42905.17027","68.2","14.2"
"1497845112","42905.17028","68.2","14.3"
"1497845113","42905.17029","68.2","14.3"
"1497845114","42905.1703","68.2","14.3"
"1497845115","42905.17031","68.1","14.2"
"1497845116","42905.17032","68.1","14.2"
"1497845117","42905.17034","68.2","14.3"
"1497845118","42905.17035","68.2","14.3"
"1497845119","42905.17036","68.1","14.2"
"1497845120","42905.17037","68.1","14.2"
"1497845121","42905.17038","68.1","14.2"
"1497845122","42905.17039","68.2","14.3"
"1497845123","42905.17041","68.2","14.3"
"1497845124","42905.17042","68.2","14.3"
"1497845125","42905.17043","68.2","14.3"
"1497845126","42905.17044","68.2","14.3"
"1497845127","42905.17045","68.2","14.3"
"1497845128","42905.17046","68.2","14.3"
"1497845129","42905.17047","68.2","14.3"
"1497845130","42905.17049","68.2","14.3"
"1497845131","42905.1705","68.3","14.3"
"1497845132","42905.17051","68.3","14.3"
"1497845133","42905.17052","68.3","14.3"
"1497845134","42905.17053","68.3","14.3"
"1497845135","42905.17054","68.3","14.3"
"1497845136","42905.17056","68.3","14.3"
"1497845137","42905.17057","68.3","14.3"
"1497845138","42905.17058","68.2","14.2"
"1497845139","42905.17059","68.2","14.2"
"1497845140","42905.1706","68.3","14.3"
"1497845141","42905.17061","68.3","14.3"
"1497845142","42905.17063","68.3","14.3"
"1497845143","42905.17064","68.3","14.3"
"1497845144","42905.17065","68.3","14.3"
"1497845145","42905.17066","68.3","14.3"
"1497845146","42905.17067","68.3","14.3"
"1497845147","42905.17068","68.3","14.3"
"1497845148","42905.17069","68.2","14.2"
"1497845149","42905.17071","68.2","14.2"
"1497845150","42905.17072","68.3","14.3"
"1497845151","42905.17073","68.3","14.3"
"1497845152","42905.17074","68.3","14.3"
"1497845153","42905.17075","68.3","14.3"
"1497845154","42905.17076","68.2","14.2"
"1497845155","42905.17078","68.2","14.2"
"1497845156","42905.17079","68.2","14.2"
"1497845157","42905.1708","68.2","14.2"
"1497845158","42905.17081","68.2","14.2"
"1497845159","42905.17082","68.2","14.2"
"1497845160","42905.17083","68.2","14.2"
"1497845161","42905.17084","68.2","14.2"
"1497845162","42905.17086","68.3","14.3"
"1497845163","42905.17087","68.3","14.3"
"1497845164","42905.17088","68.2","14.3"
"1497845165","42905.17089","68.2","14.3"
"1497845166","42905.1709","68.2","14.3"
"1497845167","42905.17091","68.2","14.3"
"1497845168","42905.17093","68.3","14.3"
"1497845169","42905.17094","68.3","14.3"
"1497845170","42905.17095","68.3","14.3"
"1497845171","42905.17096","68.3","14.3"
"1497845172","42905.17097","68.3","14.3"
"1497845173","42905.17098","68.3","14.3"
"1497845174","42905.171","68.3","14.3"
"1497845175","42905.17101","68.3","14.3"
"1497845176","42905.17102","68.3","14.3"
"1497845177","42905.17103","68.3","14.3"
"1497845178","42905.17104","68.3","14.3"
"1497845179","42905.17105","68.3","14.3"
"1497845180","42905.17106","68.3","14.3"
"1497845181","42905.17108","68.3","14.3"
"1497845182","42905.17109","68.3","14.3"
"1497845183","42905.1711","68.3","14.3"
"1497845184","42905.17111","68.3","14.3"
"1497845185","42905.17112","68.3","14.3"
"1497845186","42905.17113","68.3","14.3"
"1497845187","42905.17115","68.3","14.3"
"1497845188","42905.17116","68.3","14.3"
"1497845189","42905.17117","68.3","14.3"
"1497845190","42905.17118","68.3","14.3"
"1497845191","42905.17119","68.3","14.3"
"1497845192","42905.1712","68.3","14.3"
"1497845193","42905.17122","68.3","14.3"
"1497845194","42905.17123","68.3","14.3"
"1497845195","42905.17124","68.3","14.3"
"1497845196","42905.17125","68.3","14.3"
"1497845197","42905.17126","68.3","14.3"
"1497845198","42905.17127","68.4","14.3"
"1497845199","42905.17128","68.4","14.3"
"1497845200","42905.1713","68.4","14.3"
"1497845201","42905.17131","68.4","14.3"
"1497845202","42905.17132","68.4","14.3"
"1497845203","42905.17133","68.3","14.2"
"1497845204","42905.17134","68.3","14.2"
"1497845205","42905.17135","68.4","14.3"
"1497845206","42905.17137","68.4","14.3"
"1497845207","42905.17138","68.4","14.3"
"1497845208","42905.17139","68.4","14.3"
"1497845209","42905.1714","68.4","14.3"
"1497845210","42905.17141","68.4","14.3"
"1497845211","42905.17142","68.2","14.2"
"1497845212","42905.17144","68.2","14.2"
"1497845213","42905.17145","68.3","14.3"
"1497845214","42905.17146","68.3","14.3"
"1497845215","42905.17147","68.3","14.3"
"1497845216","42905.17148","68.3","14.3"
"1497845217","42905.17149","68.3","14.3"
"1497845218","42905.1715","68.3","14.3"
"1497845219","42905.17152","68.3","14.3"
"1497845220","42905.17153","68.3","14.3"
"1497845221","42905.17154","68.3","14.3"
"1497845222","42905.17155","68.3","14.3"
"1497845223","42905.17156","68.3","14.3"
"1497845224","42905.17157","68.3","14.3"
"1497845225","42905.17159","68.2","14.2"
"1497845226","42905.1716","68.2","14.2"
"1497845227","42905.17161","68.3","14.3"
"1497845228","42905.17162","68.3","14.3"
"1497845229","42905.17163","68.3","14.3"
"1497845230","42905.17164","68.3","14.3"
"1497845231","42905.17166","68.2","14.2"
"1497845232","42905.17167","68.2","14.2"
"1497845233","42905.17168","68.2","14.2"
"1497845234","42905.17169","68.2","14.2"
"1497845235","42905.1717","68.2","14.2"
"1497845236","42905.17171","68.3","14.3"
"1497845237","42905.17172","68.3","14.3"
"1497845238","42905.17174","68.3","14.3"
"1497845239","42905.17175","68.3","14.3"
"1497845240","42905.17176","68.3","14.3"
"1497845241","42905.17177","68.3","14.3"
"1497845242","42905.17178","68.3","14.3"
"1497845243","42905.17179","68.2","14.2"
"1497845244","42905.17181","68.2","14.2"
"1497845245","42905.17182","68.2","14.2"
"1497845246","42905.17183","68.2","14.2"
"1497845247","42905.17184","68.4","14.3"
"1497845248","42905.17185","68.4","14.3"
"1497845249","42905.17186","68.4","14.3"
"1497845250","42905.17188","68.3","14.3"
"1497845251","42905.17189","68.3","14.3"
"1497845252","42905.1719","68.3","14.3"
"1497845253","42905.17191","68.3","14.3"
"1497845254","42905.17192","68.4","14.3"
"1497845255","42905.17193","68.4","14.3"
"1497845256","42905.17194","68.4","14.3"
"1497845257","42905.17196","68.2","14.2"
"1497845258","42905.17197","68.2","14.2"
"1497845259","42905.17198","68.3","14.3"
"1497845260","42905.17199","68.3","14.3"
"1497845261","42905.172","68.2","14.2"
"1497845262","42905.17201","68.2","14.2"
"1497845263","42905.17203","68.2","14.2"
"1497845264","42905.17204","68.2","14.2"
"1497845265","42905.17205","68.2","14.2"
"1497845266","42905.17206","68.3","14.3"
"1497845267","42905.17207","68.3","14.3"
"1497845268","42905.17208","68.3","14.3"
"1497845269","42905.17209","68.3","14.3"
"1497845270","42905.17211","68.2","14.2"
"1497845271","42905.17212","68.2","14.2"
"1497845272","42905.17213","68.2","14.2"
"1497845273","42905.17214","68.2","14.2"
"1497845274","42905.17215","68.2","14.2"
"1497845275","42905.17216","68.2","14.2"
"1497845276","42905.17218","68.2","14.2"
"1497845277","42905.17219","68.2","14.2"
"1497845278","42905.1722","68.2","14.2"
"1497845279","42905.17221","68.2","14.2"
"1497845280","42905.17222","68.2","14.2"
"1497845281","42905.17223","68.2","14.2"
"1497845282","42905.17225","68.2","14.2"
"1497845283","42905.17226","68.2","14.2"
"1497845284","42905.17227","68.2","14.2"
"1497845285","42905.17228","68.2","14.2"
"1497845286","42905.17229","68.2","14.2"
"1497845287","42905.1723","68.2","14.2"
"1497845288","42905.17231","68.3","14.3"
"1497845289","42905.17233","68.3","14.3"
"1497845290","42905.17234","68.2","14.2"
"1497845291","42905.17235","68.2","14.2"
"1497845292","42905.17236","68.2","14.2"
"1497845293","42905.17237","68.2","14.2"
"1497845294","42905.17238","68.2","14.2"
"1497845295","42905.1724","68.2","14.2"
"1497845296","42905.17241","68.2","14.2"
"1497845297","42905.17242","68.2","14.2"
"1497845298","42905.17243","68.2","14.2"
"1497845299","42905.17244","68.2","14.2"
"1497845300","42905.17245","68.2","14.2"
"1497845301","42905.17247","68.2","14.2"
"1497845302","42905.17248","68.2","14.2"
"1497845303","42905.17249","68.2","14.2"
"1497845304","42905.1725","68.2","14.2"
"1497845305","42905.17251","68.2","14.2"
"1497845306","42905.17252","68.2","14.2"
"1497845307","42905.17253","68.2","14.2"
"1497845308","42905.17255","68.2","14.2"
"1497845309","42905.17256","68.2","14.2"
"1497845310","42905.17257","68.2","14.2"
"1497845311","42905.17258","68.2","14.2"
"1497845312","42905.17259","68.2","14.2"
"1497845313","42905.1726","68.2","14.2"
"1497845314","42905.17262","68.2","14.2"
"1497845315","42905.17263","68.2","14.2"
"1497845316","42905.17264","68.2","14.2"
"1497845317","42905.17265","68.2","14.2"
"1497845318","42905.17266","68.3","14.2"
"1497845319","42905.17267","68.3","14.2"
"1497845320","42905.17269","68.4","14.3"
"1497845321","42905.1727","68.4","14.3"
"1497845322","42905.17271","68.4","14.3"
"1497845323","42905.17272","68.3","14.2"
"1497845324","42905.17273","68.3","14.2"
"1497845325","42905.17274","68.3","14.2"
"1497845326","42905.17275","68.3","14.2"
"1497845327","42905.17277","68.3","14.2"
"1497845328","42905.17278","68.3","14.2"
"1497845329","42905.17279","68.3","14.2"
"1497845330","42905.1728","68.4","14.3"
"1497845331","42905.17281","68.4","14.3"
"1497845332","42905.17282","68.3","14.2"
"1497845333","42905.17284","68.3","14.2"
"1497845334","42905.17285","68.3","14.2"
"1497845335","42905.17286","68.3","14.2"
"1497845336","42905.17287","68.3","14.2"
"1497845337","42905.17288","68.3","14.2"
"1497845338","42905.17289","68.3","14.2"
"1497845339","42905.17291","68.3","14.2"
"1497845340","42905.17292","68.3","14.2"
"1497845341","42905.17293","68.3","14.2"
"1497845342","42905.17294","68.3","14.2"
"1497845343","42905.17295","68.3","14.2"
"1497845344","42905.17296","68.3","14.2"
"1497845345","42905.17297","68.3","14.2"
"1497845346","42905.17299","68.3","14.2"
"1497845347","42905.173","68.3","14.2"
"1497845348","42905.17301","68.4","14.2"
"1497845349","42905.17302","68.4","14.2"
"1497845350","42905.17303","68.4","14.2"
"1497845351","42905.17304","68.4","14.2"
"1497845352","42905.17306","68.4","14.2"
"1497845353","42905.17307","68.4","14.2"
"1497845354","42905.17308","68.4","14.2"
"1497845355","42905.17309","68.4","14.2"
"1497845356","42905.1731","68.4","14.2"
"1497845357","42905.17311","68.4","14.2"
"1497845358","42905.17313","68.4","14.2"
"1497845359","42905.17314","68.4","14.2"
"1497845360","42905.17315","68.4","14.2"
"1497845361","42905.17316","68.4","14.2"
"1497845362","42905.17317","68.4","14.2"
"1497845363","42905.17318","68.4","14.2"
"1497845364","42905.17319","68.4","14.2"
"1497845365","42905.17321","68.4","14.2"
"1497845366","42905.17322","68.4","14.2"
"1497845367","42905.17323","68.4","14.2"
"1497845368","42905.17324","68.4","14.2"
"1497845369","42905.17325","68.3","14.2"
"1497845370","42905.17326","68.3","14.2"
"1497845371","42905.17328","68.3","14.2"
"1497845372","42905.17329","68.3","14.2"
"1497845373","42905.1733","68.3","14.2"
"1497845374","42905.17331","68.3","14.2"
"1497845375","42905.17332","68.3","14.2"
"1497845376","42905.17333","68.3","14.2"
"1497845377","42905.17334","68.3","14.2"
"1497845378","42905.17336","68.3","14.2"
"1497845379","42905.17337","68.3","14.2"
"1497845380","42905.17338","68.3","14.2"
"1497845381","42905.17339","68.3","14.2"
"1497845382","42905.1734","68.3","14.2"
"1497845383","42905.17341","68.3","14.2"
"1497845384","42905.17343","68.3","14.2"
"1497845385","42905.17344","68.3","14.2"
"1497845386","42905.17345","68.3","14.2"
"1497845387","42905.17346","68.3","14.2"
"1497845388","42905.17347","68.3","14.2"
"1497845389","42905.17348","68.3","14.2"
"1497845390","42905.1735","68.3","14.2"
"1497845391","42905.17351","68.3","14.2"
"1497845392","42905.17352","68.3","14.2"
"1497845393","42905.17353","68.3","14.2"
"1497845394","42905.17354","68.3","14.2"
"1497845395","42905.17355","68.3","14.2"
"1497845396","42905.17356","68.3","14.2"
"1497845397","42905.17358","68.3","14.2"
"1497845398","42905.17359","68.3","14.2"
"1497845399","42905.1736","68.3","14.2"
"1497845400","42905.17361","68.3","14.2"
"1497845401","42905.17362","68.3","14.2"
"1497845402","42905.17363","68.3","14.2"
"1497845403","42905.17365","68.3","14.2"
"1497845404","42905.17366","68.4","14.2"
"1497845405","42905.17367","68.4","14.2"
"1497845406","42905.17368","68.4","14.2"
"1497845407","42905.17369","68.4","14.2"
"1497845408","42905.1737","68.4","14.2"
"1497845409","42905.17372","68.4","14.2"
"1497845410","42905.17373","68.3","14.2"
"1497845411","42905.17374","68.3","14.2"
"1497845412","42905.17375","68.3","14.2"
"1497845413","42905.17376","68.3","14.2"
"1497845414","42905.17377","68.3","14.2"
"1497845415","42905.17378","68.3","14.2"
"1497845416","42905.1738","68.3","14.2"
"1497845417","42905.17381","68.3","14.2"
"1497845418","42905.17382","68.3","14.2"
"1497845419","42905.17383","68.2","14.2"
"1497845420","42905.17384","68.2","14.2"
"1497845421","42905.17385","68.3","14.2"
"1497845422","42905.17387","68.3","14.2"
"1497845423","42905.17388","68.3","14.2"
"1497845424","42905.17389","68.3","14.2"
"1497845425","42905.1739","68.3","14.2"
"1497845426","42905.17391","68.3","14.2"
"1497845427","42905.17392","68.3","14.2"
"1497845428","42905.17394","68.4","14.2"
"1497845429","42905.17395","68.4","14.2"
"1497845430","42905.17396","68.4","14.2"
"1497845431","42905.17397","68.4","14.2"
"1497845432","42905.17398","68.4","14.2"
"1497845433","42905.17399","68.4","14.2"
"1497845434","42905.174","68.3","14.2"
"1497845435","42905.17402","68.3","14.2"
"1497845436","42905.17403","68.3","14.2"
"1497845437","42905.17404","68.3","14.2"
"1497845438","42905.17405","68.3","14.2"
"1497845439","42905.17406","68.3","14.2"
"1497845440","42905.17407","68.3","14.2"
"1497845441","42905.17409","68.3","14.2"
"1497845442","42905.1741","68.4","14.2"
"1497845443","42905.17411","68.4","14.2"
"1497845444","42905.17412","68.4","14.2"
"1497845445","42905.17413","68.4","14.2"
"1497845446","42905.17414","68.4","14.2"
"1497845447","42905.17416","68.4","14.2"
"1497845448","42905.17417","68.4","14.2"
"1497845449","42905.17418","68.4","14.2"
"1497845450","42905.17419","68.4","14.2"
"1497845451","42905.1742","68.4","14.2"
"1497845452","42905.17421","68.4","14.2"
"1497845453","42905.17422","68.4","14.2"
"1497845454","42905.17424","68.4","14.2"
"1497845455","42905.17425","68.4","14.2"
"1497845456","42905.17426","68.4","14.2"
"1497845457","42905.17427","68.4","14.2"
"1497845458","42905.17428","68.4","14.2"
"1497845459","42905.17429","68.4","14.2"
"1497845460","42905.17431","68.4","14.2"
"1497845461","42905.17432","68.4","14.2"
"1497845462","42905.17433","68.4","14.2"
"1497845463","42905.17434","68.4","14.2"
"1497845464","42905.17435","68.5","14.2"
"1497845465","42905.17436","68.5","14.2"
"1497845466","42905.17438","68.5","14.2"
"1497845467","42905.17439","68.5","14.2"
"1497845468","42905.1744","68.4","14.2"
"1497845469","42905.17441","68.4","14.2"
"1497845470","42905.17442","68.4","14.2"
"1497845471","42905.17443","68.4","14.2"
"1497845472","42905.17444","68.4","14.2"
"1497845473","42905.17446","68.4","14.2"
"1497845474","42905.17447","68.4","14.2"
"1497845475","42905.17448","68.5","14.3"
"1497845476","42905.17449","68.5","14.3"
"1497845477","42905.1745","68.3","14.2"
"1497845478","42905.17451","68.3","14.2"
"1497845479","42905.17453","68.4","14.3"
"1497845480","42905.17454","68.4","14.3"
"1497845481","42905.17455","68.3","14.2"
"1497845482","42905.17456","68.3","14.2"
"1497845483","42905.17457","68.4","14.3"
"1497845484","42905.17458","68.4","14.3"
"1497845485","42905.17459","68.3","14.2"
"1497845486","42905.17461","68.3","14.2"
"1497845487","42905.17462","68.2","14.2"
"1497845488","42905.17463","68.2","14.2"
"1497845489","42905.17464","68.2","14.2"
"1497845490","42905.17465","68.2","14.2"
"1497845491","42905.17466","68.2","14.2"
"1497845492","42905.17468","68.3","14.2"
"1497845493","42905.17469","68.3","14.2"
"1497845494","42905.1747","68.3","14.2"
"1497845495","42905.17471","68.3","14.2"
"1497845496","42905.17472","68.3","14.2"
"1497845497","42905.17473","68.3","14.2"
"1497845498","42905.17475","68.3","14.2"
"1497845499","42905.17476","68.3","14.2"
"1497845500","42905.17477","68.3","14.2"
"1497845501","42905.17478","68.3","14.2"
"1497845502","42905.17479","68.3","14.2"
"1497845503","42905.1748","68.3","14.2"
"1497845504","42905.17481","68.3","14.2"
"1497845505","42905.17483","68.3","14.2"
"1497845506","42905.17484","68.3","14.2"
"1497845507","42905.17485","68.3","14.2"
"1497845508","42905.17486","68.3","14.2"
"1497845509","42905.17487","68.3","14.2"
"1497845510","42905.17488","68.3","14.2"
"1497845511","42905.1749","68.3","14.2"
"1497845512","42905.17491","68.3","14.2"
"1497845513","42905.17492","68.3","14.2"
"1497845514","42905.17493","68.3","14.2"
"1497845515","42905.17494","68.3","14.2"
"1497845516","42905.17495","68.3","14.2"
"1497845517","42905.17497","68.4","14.3"
"1497845518","42905.17498","68.4","14.3"
"1497845519","42905.17499","68.3","14.2"
"1497845520","42905.175","68.3","14.2"
"1497845521","42905.17501","68.3","14.2"
"1497845522","42905.17502","68.3","14.2"
"1497845523","42905.17503","68.3","14.2"
"1497845524","42905.17505","68.3","14.2"
"1497845525","42905.17506","68.3","14.2"
"1497845526","42905.17507","68.3","14.2"
"1497845527","42905.17508","68.3","14.2"
"1497845528","42905.17509","68.3","14.2"
"1497845529","42905.1751","68.3","14.2"
"1497845530","42905.17512","68.3","14.2"
"1497845531","42905.17513","68.3","14.2"
"1497845532","42905.17514","68.3","14.2"
"1497845533","42905.17515","68.3","14.2"
"1497845534","42905.17516","68.3","14.2"
"1497845535","42905.17517","68.3","14.2"
"1497845536","42905.17519","68.3","14.2"
"1497845537","42905.1752","68.3","14.2"
"1497845538","42905.17521","68.3","14.2"
"1497845539","42905.17522","68.3","14.2"
"1497845540","42905.17523","68.3","14.2"
"1497845541","42905.17524","68.3","14.2"
"1497845542","42905.17525","68.3","14.2"
"1497845543","42905.17527","68.3","14.2"
"1497845544","42905.17528","68.3","14.2"
"1497845546","42905.1753","68.4","14.2"
"1497845547","42905.17531","68.4","14.2"
"1497845548","42905.17532","68.4","14.2"
"1497845549","42905.17534","68.4","14.2"
"1497845550","42905.17535","68.4","14.2"
"1497845551","42905.17536","68.4","14.2"
"1497845552","42905.17537","68.4","14.2"
"1497845553","42905.17538","68.4","14.2"
"1497845554","42905.17539","68.4","14.2"
"1497845555","42905.17541","68.3","14.2"
"1497845556","42905.17542","68.3","14.2"
"1497845557","42905.17543","68.3","14.2"
"1497845558","42905.17544","68.3","14.2"
"1497845559","42905.17545","68.3","14.2"
"1497845560","42905.17546","68.3","14.2"
"1497845561","42905.17547","68.3","14.2"
"1497845562","42905.17549","68.3","14.2"
"1497845563","42905.1755","68.3","14.2"
"1497845564","42905.17551","68.3","14.2"
"1497845565","42905.17552","68.3","14.2"
"1497845566","42905.17553","68.3","14.2"
"1497845567","42905.17554","68.3","14.2"
"1497845568","42905.17556","68.3","14.2"
"1497845569","42905.17557","68.3","14.2"
"1497845570","42905.17558","68.3","14.2"
"1497845571","42905.17559","68.2","14.2"
"1497845572","42905.1756","68.2","14.2"
"1497845573","42905.17561","68.2","14.2"
"1497845574","42905.17563","68.2","14.2"
"1497845575","42905.17564","68.3","14.2"
"1497845576","42905.17565","68.3","14.2"
"1497845577","42905.17566","68.3","14.2"
"1497845578","42905.17567","68.3","14.2"
"1497845579","42905.17568","68.3","14.2"
"1497845580","42905.17569","68.3","14.2"
"1497845581","42905.17571","68.3","14.2"
"1497845582","42905.17572","68.3","14.2"
"1497845583","42905.17573","68.3","14.2"
"1497845584","42905.17574","68.3","14.2"
"1497845585","42905.17575","68.3","14.2"
"1497845586","42905.17576","68.3","14.2"
"1497845587","42905.17578","68.3","14.2"
"1497845588","42905.17579","68.3","14.2"
"1497845589","42905.1758","68.3","14.2"
"1497845590","42905.17581","68.3","14.2"
"1497845591","42905.17582","68.3","14.2"
"1497845592","42905.17583","68.3","14.2"
"1497845593","42905.17584","68.3","14.2"
"1497845594","42905.17586","68.3","14.2"
"1497845595","42905.17587","68.3","14.2"
"1497845596","42905.17588","68.3","14.2"
"1497845597","42905.17589","68.3","14.2"
"1497845598","42905.1759","68.3","14.2"
"1497845599","42905.17591","68.3","14.2"
"1497845600","42905.17593","68.3","14.2"
"1497845601","42905.17594","68.3","14.2"
"1497845602","42905.17595","68.4","14.2"
"1497845603","42905.17596","68.4","14.2"
"1497845604","42905.17597","68.4","14.2"
"1497845605","42905.17598","68.4","14.2"
"1497845606","42905.176","68.4","14.2"
"1497845607","42905.17601","68.4","14.2"
"1497845608","42905.17602","68.4","14.2"
"1497845609","42905.17603","68.4","14.2"
"1497845610","42905.17604","68.4","14.2"
"1497845611","42905.17605","68.4","14.2"
"1497845612","42905.17606","68.4","14.2"
"1497845613","42905.17608","68.4","14.2"
"1497845614","42905.17609","68.4","14.2"
"1497845615","42905.1761","68.3","14.2"
"1497845616","42905.17611","68.3","14.2"
"1497845617","42905.17612","68.3","14.2"
"1497845618","42905.17613","68.3","14.2"
"1497845619","42905.17615","68.3","14.2"
"1497845620","42905.17616","68.3","14.2"
"1497845621","42905.17617","68.3","14.2"
"1497845622","42905.17618","68.3","14.2"
"1497845623","42905.17619","68.3","14.2"
"1497845624","42905.1762","68.3","14.2"
"1497845625","42905.17622","68.3","14.2"
"1497845626","42905.17623","68.3","14.2"
"1497845627","42905.17624","68.3","14.2"
"1497845628","42905.17625","68.3","14.2"
"1497845629","42905.17626","68.3","14.2"
"1497845630","42905.17627","68.3","14.2"
"1497845631","42905.17628","68.3","14.2"
"1497845632","42905.1763","68.3","14.2"
"1497845633","42905.17631","68.3","14.2"
"1497845634","42905.17632","68.3","14.2"
"1497845635","42905.17633","68.3","14.2"
"1497845636","42905.17634","68.3","14.2"
"1497845637","42905.17635","68.3","14.2"
"1497845638","42905.17637","68.4","14.2"
"1497845639","42905.17638","68.4","14.2"
"1497845640","42905.17639","68.3","14.2"
"1497845641","42905.1764","68.3","14.2"
"1497845642","42905.17641","68.3","14.2"
"1497845643","42905.17642","68.3","14.2"
"1497845644","42905.17644","68.3","14.2"
"1497845645","42905.17645","68.3","14.2"
"1497845646","42905.17646","68.3","14.2"
"1497845647","42905.17647","68.3","14.2"
"1497845648","42905.17648","68.3","14.2"
"1497845649","42905.17649","68.3","14.2"
"1497845650","42905.1765","68.3","14.2"
"1497845651","42905.17652","68.3","14.2"
"1497845652","42905.17653","68.3","14.2"
"1497845653","42905.17654","68.3","14.2"
"1497845654","42905.17655","68.3","14.2"
"1497845655","42905.17656","68.3","14.2"
"1497845656","42905.17657","68.3","14.2"
"1497845657","42905.17659","68.3","14.2"
"1497845658","42905.1766","68.3","14.2"
"1497845659","42905.17661","68.3","14.2"
"1497845660","42905.17662","68.3","14.2"
"1497845661","42905.17663","68.3","14.2"
"1497845662","42905.17664","68.3","14.2"
"1497845663","42905.17666","68.3","14.2"
"1497845664","42905.17667","68.3","14.2"
"1497845665","42905.17668","68.3","14.2"
"1497845666","42905.17669","68.3","14.2"
"1497845667","42905.1767","68.3","14.2"
"1497845668","42905.17671","68.3","14.2"
"1497845669","42905.17672","68.3","14.2"
"1497845670","42905.17674","68.4","14.2"
"1497845671","42905.17675","68.4","14.2"
"1497845672","42905.17676","68.4","14.2"
"1497845673","42905.17677","68.4","14.2"
"1497845674","42905.17678","68.4","14.2"
"1497845675","42905.17679","68.4","14.2"
"1497845676","42905.17681","68.4","14.2"
"1497845677","42905.17682","68.4","14.2"
"1497845678","42905.17683","68.4","14.2"
